onset	duration	trial_type
161.191	0.001	10
161.361	0.001	47
163.191	0.001	10
163.361	0.001	47
165.191	0.001	10
165.361	0.001	47
167.191	0.001	10
167.361	0.001	47
169.191	0.001	10
169.361	0.001	47
171.191	0.001	10
171.361	0.001	47
173.191	0.001	10
173.361	0.001	47
175.191	0.001	10
175.361	0.001	47
177.191	0.001	10
177.361	0.001	47
179.071	0.001	768
179.191	0.001	10
179.361	0.001	47
181.191	0.001	10
181.361	0.001	47
183.191	0.001	10
183.361	0.001	47
185.191	0.001	10
185.361	0.001	47
187.191	0.001	10
187.361	0.001	47
189.191	0.001	10
189.361	0.001	47
191.191	0.001	10
191.361	0.001	47
193.191	0.001	10
193.361	0.001	47
195.191	0.001	10
195.361	0.001	47
197.191	0.001	10
197.361	0.001	47
199.191	0.001	10
199.361	0.001	47
201.191	0.001	10
201.361	0.001	47
203.191	0.001	10
203.361	0.001	47
205.191	0.001	10
205.361	0.001	47
207.191	0.001	10
207.361	0.001	47
209.191	0.001	10
209.361	0.001	47
211.191	0.001	10
211.361	0.001	47
213.191	0.001	10
213.361	0.001	47
215.191	0.001	10
215.361	0.001	47
217.191	0.001	10
217.361	0.001	47
219.191	0.001	10
219.361	0.001	47
221.191	0.001	10
221.361	0.001	47
223.191	0.001	10
223.361	0.001	47
225.191	0.001	10
225.361	0.001	47
227.191	0.001	10
227.361	0.001	47
229.191	0.001	10
229.361	0.001	47
231.191	0.001	10
231.361	0.001	47
233.191	0.001	10
233.361	0.001	47
235.191	0.001	10
235.361	0.001	47
237.191	0.001	10
237.361	0.001	47
239.191	0.001	10
239.361	0.001	47
241.191	0.001	10
241.361	0.001	47
243.191	0.001	10
243.361	0.001	47
245.191	0.001	10
245.361	0.001	47
247.191	0.001	10
247.361	0.001	47
249.191	0.001	10
249.361	0.001	47
251.191	0.001	10
251.361	0.001	47
253.191	0.001	10
253.361	0.001	47
255.191	0.001	10
255.361	0.001	47
257.191	0.001	10
257.361	0.001	47
259.191	0.001	10
259.361	0.001	47
261.191	0.001	10
261.361	0.001	47
263.191	0.001	10
263.361	0.001	47
265.191	0.001	10
265.361	0.001	47
267.191	0.001	10
267.361	0.001	47
269.191	0.001	10
269.361	0.001	47
271.191	0.001	10
271.361	0.001	47
273.191	0.001	10
273.361	0.001	47
275.191	0.001	10
275.361	0.001	47
277.191	0.001	10
277.361	0.001	47
279.191	0.001	10
279.361	0.001	47
281.191	0.001	10
281.361	0.001	47
283.191	0.001	10
283.361	0.001	47
285.191	0.001	10
285.361	0.001	47
287.191	0.001	10
287.361	0.001	47
289.191	0.001	10
289.361	0.001	47
291.191	0.001	10
291.361	0.001	47
293.191	0.001	10
293.361	0.001	47
295.191	0.001	10
295.361	0.001	47
297.191	0.001	10
297.361	0.001	47
299.191	0.001	10
299.361	0.001	47
301.191	0.001	10
301.361	0.001	47
303.191	0.001	10
303.361	0.001	47
305.191	0.001	10
305.361	0.001	47
307.191	0.001	10
307.361	0.001	47
309.191	0.001	10
309.361	0.001	47
311.191	0.001	10
311.361	0.001	47
313.191	0.001	10
313.361	0.001	47
315.191	0.001	10
315.361	0.001	47
317.191	0.001	10
317.361	0.001	47
319.191	0.001	10
319.361	0.001	47
321.191	0.001	10
321.361	0.001	47
323.191	0.001	10
323.361	0.001	47
325.191	0.001	10
325.361	0.001	47
327.191	0.001	10
327.361	0.001	47
329.191	0.001	10
329.361	0.001	47
331.191	0.001	10
331.361	0.001	47
333.191	0.001	10
333.361	0.001	47
335.191	0.001	10
335.361	0.001	47
337.191	0.001	10
337.361	0.001	47
339.191	0.001	10
339.361	0.001	47
341.191	0.001	10
341.361	0.001	47
343.191	0.001	10
343.361	0.001	47
344.363	0.001	768
345.191	0.001	10
345.361	0.001	47
347.191	0.001	10
347.361	0.001	47
349.191	0.001	10
349.361	0.001	47
351.191	0.001	10
351.361	0.001	47
353.191	0.001	10
353.361	0.001	47
355.191	0.001	10
355.361	0.001	47
357.191	0.001	10
357.361	0.001	47
359.191	0.001	10
359.361	0.001	47
361.191	0.001	10
361.361	0.001	47
363.191	0.001	10
363.361	0.001	47
365.191	0.001	10
365.361	0.001	47
367.191	0.001	10
367.361	0.001	47
369.191	0.001	10
369.361	0.001	47
371.191	0.001	10
371.361	0.001	47
373.191	0.001	10
373.361	0.001	47
375.191	0.001	10
375.361	0.001	47
377.191	0.001	10
377.361	0.001	47
379.191	0.001	10
379.361	0.001	47
381.191	0.001	10
381.361	0.001	47
383.191	0.001	10
383.361	0.001	47
385.191	0.001	10
385.361	0.001	47
387.191	0.001	10
387.361	0.001	47
389.191	0.001	10
389.361	0.001	47
391.191	0.001	10
391.361	0.001	47
393.191	0.001	10
393.361	0.001	47
395.191	0.001	10
395.361	0.001	47
397.191	0.001	10
397.361	0.001	47
399.191	0.001	10
399.361	0.001	47
401.191	0.001	10
401.361	0.001	47
403.191	0.001	10
403.361	0.001	47
405.191	0.001	10
405.361	0.001	47
407.191	0.001	10
407.361	0.001	47
409.191	0.001	10
409.361	0.001	47
411.191	0.001	10
411.361	0.001	47
413.191	0.001	10
413.361	0.001	47
415.191	0.001	10
415.361	0.001	47
417.191	0.001	10
417.361	0.001	47
419.191	0.001	10
419.361	0.001	47
421.191	0.001	10
421.361	0.001	47
423.191	0.001	10
423.361	0.001	47
425.191	0.001	10
425.361	0.001	47
427.191	0.001	10
427.361	0.001	47
429.191	0.001	10
429.361	0.001	47
431.191	0.001	10
431.361	0.001	47
433.191	0.001	10
433.361	0.001	47
435.191	0.001	10
435.361	0.001	47
437.191	0.001	10
437.361	0.001	47
439.191	0.001	10
439.361	0.001	47
441.191	0.001	10
441.361	0.001	47
443.191	0.001	10
443.361	0.001	47
445.191	0.001	10
445.361	0.001	47
447.191	0.001	10
447.361	0.001	47
449.191	0.001	10
449.361	0.001	47
451.191	0.001	10
451.361	0.001	47
453.191	0.001	10
453.361	0.001	47
455.191	0.001	10
455.361	0.001	47
457.191	0.001	10
457.361	0.001	47
459.191	0.001	10
459.361	0.001	47
461.191	0.001	10
461.361	0.001	47
463.191	0.001	10
463.361	0.001	47
465.191	0.001	10
465.361	0.001	47
467.191	0.001	10
467.361	0.001	47
469.191	0.001	10
469.361	0.001	47
471.191	0.001	10
471.361	0.001	47
473.191	0.001	10
473.361	0.001	47
475.191	0.001	10
475.361	0.001	47
477.191	0.001	10
477.361	0.001	47
479.191	0.001	10
479.361	0.001	47
481.191	0.001	10
481.361	0.001	47
483.191	0.001	10
483.361	0.001	47
485.191	0.001	10
485.361	0.001	47
487.191	0.001	10
487.361	0.001	47
489.191	0.001	10
489.361	0.001	47
491.191	0.001	10
491.361	0.001	47
493.191	0.001	10
493.361	0.001	47
495.191	0.001	10
495.361	0.001	47
497.191	0.001	10
497.361	0.001	47
499.191	0.001	10
499.361	0.001	47
501.191	0.001	10
501.361	0.001	47
502.826	0.001	768
503.191	0.001	10
503.361	0.001	47
505.191	0.001	10
505.361	0.001	47
507.191	0.001	10
507.361	0.001	47
509.191	0.001	10
509.361	0.001	47
511.191	0.001	10
511.361	0.001	47
513.191	0.001	10
513.361	0.001	47
515.191	0.001	10
515.361	0.001	47
517.191	0.001	10
517.361	0.001	47
519.191	0.001	10
519.361	0.001	47
521.191	0.001	10
521.361	0.001	47
523.191	0.001	10
523.361	0.001	47
525.191	0.001	10
525.361	0.001	47
527.191	0.001	10
527.361	0.001	47
529.191	0.001	10
529.361	0.001	47
531.191	0.001	10
531.361	0.001	47
533.191	0.001	10
533.361	0.001	47
535.191	0.001	10
535.361	0.001	47
537.191	0.001	10
537.361	0.001	47
539.191	0.001	10
539.361	0.001	47
541.191	0.001	10
541.361	0.001	47
543.191	0.001	10
543.361	0.001	47
545.191	0.001	10
545.361	0.001	47
547.191	0.001	10
547.361	0.001	47
549.191	0.001	10
549.361	0.001	47
551.191	0.001	10
551.361	0.001	47
553.191	0.001	10
553.361	0.001	47
555.191	0.001	10
555.361	0.001	47
557.191	0.001	10
557.361	0.001	47
559.191	0.001	10
559.361	0.001	47
561.191	0.001	10
561.361	0.001	47
563.191	0.001	10
563.361	0.001	47
565.191	0.001	10
565.361	0.001	47
567.191	0.001	10
567.361	0.001	47
569.191	0.001	10
569.361	0.001	47
571.191	0.001	10
571.361	0.001	47
573.191	0.001	10
573.361	0.001	47
575.191	0.001	10
575.361	0.001	47
577.191	0.001	10
577.361	0.001	47
579.191	0.001	10
579.361	0.001	47
581.191	0.001	10
581.361	0.001	47
583.191	0.001	10
583.361	0.001	47
585.191	0.001	10
585.361	0.001	47
587.191	0.001	10
587.361	0.001	47
589.191	0.001	10
589.361	0.001	47
591.191	0.001	10
591.361	0.001	47
593.191	0.001	10
593.361	0.001	47
595.191	0.001	10
595.361	0.001	47
597.191	0.001	10
597.361	0.001	47
599.191	0.001	10
599.361	0.001	47
601.191	0.001	10
601.361	0.001	47
603.191	0.001	10
603.361	0.001	47
605.191	0.001	10
605.361	0.001	47
607.191	0.001	10
607.361	0.001	47
609.191	0.001	10
609.361	0.001	47
611.191	0.001	10
611.361	0.001	47
613.191	0.001	10
613.361	0.001	47
615.191	0.001	10
615.361	0.001	47
617.191	0.001	10
617.361	0.001	47
619.191	0.001	10
619.361	0.001	47
621.191	0.001	10
621.361	0.001	47
623.191	0.001	10
623.361	0.001	47
625.191	0.001	10
625.361	0.001	47
627.191	0.001	10
627.361	0.001	47
629.191	0.001	10
629.361	0.001	47
631.191	0.001	10
631.361	0.001	47
633.191	0.001	10
633.361	0.001	47
635.191	0.001	10
635.361	0.001	47
637.032	0.001	768
637.191	0.001	10
637.361	0.001	47
639.191	0.001	10
639.361	0.001	47
641.191	0.001	10
641.361	0.001	47
643.191	0.001	10
643.361	0.001	47
645.191	0.001	10
645.361	0.001	47
647.191	0.001	10
647.361	0.001	47
649.191	0.001	10
649.361	0.001	47
651.191	0.001	10
651.361	0.001	47
653.191	0.001	10
653.361	0.001	47
655.191	0.001	10
655.361	0.001	47
657.191	0.001	10
657.361	0.001	47
659.191	0.001	10
659.361	0.001	47
661.191	0.001	10
661.361	0.001	47
663.191	0.001	10
663.361	0.001	47
665.191	0.001	10
665.361	0.001	47
667.191	0.001	10
667.361	0.001	47
669.191	0.001	10
669.361	0.001	47
671.191	0.001	10
671.361	0.001	47
673.191	0.001	10
673.361	0.001	47
675.191	0.001	10
675.361	0.001	47
677.191	0.001	10
677.361	0.001	47
679.191	0.001	10
679.361	0.001	47
681.191	0.001	10
681.361	0.001	47
683.191	0.001	10
683.361	0.001	47
685.191	0.001	10
685.361	0.001	47
687.191	0.001	10
687.361	0.001	47
689.191	0.001	10
689.361	0.001	47
691.191	0.001	10
691.361	0.001	47
693.191	0.001	10
693.361	0.001	47
695.191	0.001	10
695.361	0.001	47
697.191	0.001	10
697.361	0.001	47
699.191	0.001	10
699.361	0.001	47
701.191	0.001	10
701.361	0.001	47
703.191	0.001	10
703.361	0.001	47
705.191	0.001	10
705.361	0.001	47
707.191	0.001	10
707.361	0.001	47
709.191	0.001	10
709.361	0.001	47
711.191	0.001	10
711.361	0.001	47
713.191	0.001	10
713.361	0.001	47
715.191	0.001	10
715.361	0.001	47
717.191	0.001	10
717.361	0.001	47
719.191	0.001	10
719.361	0.001	47
721.191	0.001	10
721.361	0.001	47
723.191	0.001	10
723.361	0.001	47
725.191	0.001	10
725.361	0.001	47
727.191	0.001	10
727.361	0.001	47
729.191	0.001	10
729.361	0.001	47
731.191	0.001	10
731.361	0.001	47
733.191	0.001	10
733.361	0.001	47
735.191	0.001	10
735.361	0.001	47
737.191	0.001	10
737.361	0.001	47
739.191	0.001	10
739.361	0.001	47
741.191	0.001	10
741.361	0.001	47
743.191	0.001	10
743.361	0.001	47
745.191	0.001	10
745.361	0.001	47
747.191	0.001	10
747.361	0.001	47
749.191	0.001	10
749.361	0.001	47
751.191	0.001	10
751.361	0.001	47
753.191	0.001	10
753.361	0.001	47
755.191	0.001	10
755.361	0.001	47
757.191	0.001	10
757.361	0.001	47
759.191	0.001	10
759.361	0.001	47
761.191	0.001	10
761.361	0.001	47
763.191	0.001	10
763.361	0.001	47
765.191	0.001	10
765.361	0.001	47
767.191	0.001	10
767.361	0.001	47
769.191	0.001	10
769.361	0.001	47
771.191	0.001	10
771.361	0.001	47
773.191	0.001	10
773.361	0.001	47
775.191	0.001	10
775.361	0.001	47
777.191	0.001	10
777.361	0.001	47
779.191	0.001	10
779.361	0.001	47
781.191	0.001	10
781.361	0.001	47
783.191	0.001	10
783.361	0.001	47
785.191	0.001	10
785.361	0.001	47
787.191	0.001	10
787.361	0.001	47
789.191	0.001	10
789.361	0.001	47
791.191	0.001	10
791.361	0.001	47
793.191	0.001	10
793.361	0.001	47
794.395	0.001	768
795.191	0.001	10
795.361	0.001	47
797.191	0.001	10
797.361	0.001	47
799.191	0.001	10
799.361	0.001	47
801.191	0.001	10
801.361	0.001	47
803.191	0.001	10
803.361	0.001	47
805.191	0.001	10
805.361	0.001	47
807.191	0.001	10
807.361	0.001	47
809.191	0.001	10
809.361	0.001	47
811.191	0.001	10
811.361	0.001	47
813.191	0.001	10
813.361	0.001	47
815.191	0.001	10
815.361	0.001	47
817.191	0.001	10
817.361	0.001	47
819.191	0.001	10
819.361	0.001	47
821.191	0.001	10
821.361	0.001	47
823.191	0.001	10
823.361	0.001	47
825.191	0.001	10
825.361	0.001	47
827.191	0.001	10
827.361	0.001	47
829.191	0.001	10
829.361	0.001	47
831.191	0.001	10
831.361	0.001	47
833.191	0.001	10
833.361	0.001	47
835.191	0.001	10
835.361	0.001	47
837.191	0.001	10
837.361	0.001	47
839.191	0.001	10
839.361	0.001	47
841.191	0.001	10
841.361	0.001	47
843.191	0.001	10
843.361	0.001	47
845.191	0.001	10
845.361	0.001	47
847.191	0.001	10
847.361	0.001	47
849.191	0.001	10
849.361	0.001	47
851.191	0.001	10
851.361	0.001	47
853.191	0.001	10
853.361	0.001	47
855.191	0.001	10
855.361	0.001	47
857.191	0.001	10
857.361	0.001	47
859.191	0.001	10
859.361	0.001	47
861.191	0.001	10
861.361	0.001	47
863.191	0.001	10
863.361	0.001	47
865.191	0.001	10
865.361	0.001	47
867.191	0.001	10
867.361	0.001	47
869.191	0.001	10
869.361	0.001	47
871.191	0.001	10
871.361	0.001	47
873.191	0.001	10
873.361	0.001	47
875.191	0.001	10
875.361	0.001	47
877.191	0.001	10
877.361	0.001	47
879.191	0.001	10
879.361	0.001	47
881.191	0.001	10
881.361	0.001	47
883.191	0.001	10
883.361	0.001	47
885.191	0.001	10
885.361	0.001	47
887.191	0.001	10
887.361	0.001	47
889.191	0.001	10
889.361	0.001	47
891.191	0.001	10
891.361	0.001	47
893.191	0.001	10
893.361	0.001	47
895.191	0.001	10
895.361	0.001	47
897.191	0.001	10
897.361	0.001	47
899.191	0.001	10
899.361	0.001	47
901.191	0.001	10
901.361	0.001	47
903.191	0.001	10
903.361	0.001	47
905.191	0.001	10
905.361	0.001	47
907.191	0.001	10
907.361	0.001	47
909.191	0.001	10
909.361	0.001	47
911.191	0.001	10
911.361	0.001	47
913.191	0.001	10
913.361	0.001	47
915.191	0.001	10
915.361	0.001	47
917.191	0.001	10
917.361	0.001	47
919.191	0.001	10
919.361	0.001	47
921.191	0.001	10
921.361	0.001	47
923.191	0.001	10
923.361	0.001	47
925.191	0.001	10
925.361	0.001	47
927.191	0.001	10
927.361	0.001	47
929.191	0.001	10
929.361	0.001	47
931.191	0.001	10
931.361	0.001	47
933.191	0.001	10
933.361	0.001	47
935.191	0.001	10
935.361	0.001	47
937.191	0.001	10
937.361	0.001	47
939.191	0.001	10
939.361	0.001	47
941.191	0.001	10
941.361	0.001	47
943.191	0.001	10
943.361	0.001	47
945.191	0.001	10
945.361	0.001	47
947.191	0.001	10
947.361	0.001	47
949.191	0.001	10
949.361	0.001	47
951.191	0.001	10
951.361	0.001	47
953.191	0.001	10
953.361	0.001	47
955.191	0.001	10
955.361	0.001	47
957.191	0.001	10
957.361	0.001	47
959.191	0.001	10
959.235	0.001	768
959.361	0.001	47
961.191	0.001	10
961.361	0.001	47
963.191	0.001	10
963.361	0.001	47
965.191	0.001	10
965.361	0.001	47
967.191	0.001	10
967.361	0.001	47
969.191	0.001	10
969.361	0.001	47
971.191	0.001	10
971.361	0.001	47
973.191	0.001	10
973.361	0.001	47
975.191	0.001	10
975.361	0.001	47
977.191	0.001	10
977.361	0.001	47
979.191	0.001	10
979.361	0.001	47
981.191	0.001	10
981.361	0.001	47
983.191	0.001	10
983.361	0.001	47
985.191	0.001	10
985.361	0.001	47
987.191	0.001	10
987.361	0.001	47
989.191	0.001	10
989.361	0.001	47
991.191	0.001	10
991.361	0.001	47
993.191	0.001	10
993.361	0.001	47
995.191	0.001	10
995.361	0.001	47
997.191	0.001	10
997.361	0.001	47
999.191	0.001	10
999.361	0.001	47
1001.191	0.001	10
1001.361	0.001	47
1003.191	0.001	10
1003.361	0.001	47
1005.191	0.001	10
1005.361	0.001	47
1007.191	0.001	10
1007.361	0.001	47
1009.191	0.001	10
1009.361	0.001	47
1011.191	0.001	10
1011.361	0.001	47
1013.191	0.001	10
1013.361	0.001	47
1015.191	0.001	10
1015.361	0.001	47
1017.191	0.001	10
1017.361	0.001	47
1019.191	0.001	10
1019.361	0.001	47
1021.191	0.001	10
1021.361	0.001	47
1023.191	0.001	10
1023.361	0.001	47
1025.191	0.001	10
1025.361	0.001	47
1027.191	0.001	10
1027.361	0.001	47
1029.191	0.001	10
1029.361	0.001	47
1031.191	0.001	10
1031.361	0.001	47
1033.191	0.001	10
1033.361	0.001	47
1035.191	0.001	10
1035.361	0.001	47
1037.191	0.001	10
1037.361	0.001	47
1039.191	0.001	10
1039.361	0.001	47
1041.191	0.001	10
1041.361	0.001	47
1043.191	0.001	10
1043.361	0.001	47
1045.191	0.001	10
1045.361	0.001	47
1047.191	0.001	10
1047.361	0.001	47
1049.191	0.001	10
1049.361	0.001	47
1051.191	0.001	10
1051.361	0.001	47
1053.191	0.001	10
1053.361	0.001	47
1055.191	0.001	10
1055.361	0.001	47
1057.191	0.001	10
1057.361	0.001	47
1059.191	0.001	10
1059.361	0.001	47
1061.191	0.001	10
1061.361	0.001	47
1063.191	0.001	10
1063.361	0.001	47
1065.191	0.001	10
1065.361	0.001	47
1067.191	0.001	10
1067.361	0.001	47
1069.191	0.001	10
1069.361	0.001	47
1071.191	0.001	10
1071.361	0.001	47
1073.191	0.001	10
1073.361	0.001	47
1075.191	0.001	10
1075.361	0.001	47
1077.191	0.001	10
1077.361	0.001	47
1079.191	0.001	10
1079.361	0.001	47
1081.191	0.001	10
1081.361	0.001	47
1083.191	0.001	10
1083.361	0.001	47
1085.191	0.001	10
1085.361	0.001	47
1087.191	0.001	10
1087.361	0.001	47
1089.191	0.001	10
1089.361	0.001	47
1091.191	0.001	10
1091.361	0.001	47
1093.191	0.001	10
1093.361	0.001	47
1095.191	0.001	10
1095.361	0.001	47
1097.191	0.001	10
1097.361	0.001	47
1099.191	0.001	10
1099.361	0.001	47
1101.191	0.001	10
1101.361	0.001	47
1103.191	0.001	10
1103.361	0.001	47
1105.191	0.001	10
1105.361	0.001	47
1107.191	0.001	10
1107.361	0.001	47
1109.191	0.001	10
1109.361	0.001	47
1111.191	0.001	10
1111.361	0.001	47
1113.191	0.001	10
1113.361	0.001	47
1115.191	0.001	10
1115.361	0.001	47
1117.191	0.001	10
1117.361	0.001	47
1119.191	0.001	10
1119.361	0.001	47
1121.191	0.001	10
1121.361	0.001	47
1123.191	0.001	10
1123.361	0.001	47
1124.542	0.001	768
1125.191	0.001	10
1125.361	0.001	47
1127.191	0.001	10
1127.361	0.001	47
1129.191	0.001	10
1129.361	0.001	47
1131.191	0.001	10
1131.361	0.001	47
1133.191	0.001	10
1133.361	0.001	47
1135.191	0.001	10
1135.361	0.001	47
1137.191	0.001	10
1137.361	0.001	47
1139.191	0.001	10
1139.361	0.001	47
1141.191	0.001	10
1141.361	0.001	47
1143.191	0.001	10
1143.361	0.001	47
1145.191	0.001	10
1145.361	0.001	47
1147.191	0.001	10
1147.361	0.001	47
1149.191	0.001	10
1149.361	0.001	47
1151.191	0.001	10
1151.361	0.001	47
1153.191	0.001	10
1153.361	0.001	47
1155.191	0.001	10
1155.361	0.001	47
1157.191	0.001	10
1157.361	0.001	47
1159.191	0.001	10
1159.361	0.001	47
1161.191	0.001	10
1161.361	0.001	47
1163.191	0.001	10
1163.361	0.001	47
1165.191	0.001	10
1165.361	0.001	47
1167.191	0.001	10
1167.361	0.001	47
1169.191	0.001	10
1169.361	0.001	47
1171.191	0.001	10
1171.361	0.001	47
1173.191	0.001	10
1173.361	0.001	47
1175.191	0.001	10
1175.361	0.001	47
1177.191	0.001	10
1177.361	0.001	47
1179.191	0.001	10
1179.361	0.001	47
1181.191	0.001	10
1181.361	0.001	47
1183.191	0.001	10
1183.361	0.001	47
1185.191	0.001	10
1185.361	0.001	47
1187.191	0.001	10
1187.361	0.001	47
1189.191	0.001	10
1189.361	0.001	47
1191.191	0.001	10
1191.361	0.001	47
1193.191	0.001	10
1193.361	0.001	47
1195.191	0.001	10
1195.361	0.001	47
1197.191	0.001	10
1197.361	0.001	47
1199.191	0.001	10
1199.361	0.001	47
1201.191	0.001	10
1201.361	0.001	47
1203.191	0.001	10
1203.361	0.001	47
1205.191	0.001	10
1205.361	0.001	47
1207.191	0.001	10
1207.361	0.001	47
1209.191	0.001	10
1209.361	0.001	47
1211.191	0.001	10
1211.361	0.001	47
1213.191	0.001	10
1213.361	0.001	47
1215.191	0.001	10
1215.361	0.001	47
1217.191	0.001	10
1217.361	0.001	47
1219.191	0.001	10
1219.361	0.001	47
1221.191	0.001	10
1221.361	0.001	47
1223.191	0.001	10
1223.361	0.001	47
1225.191	0.001	10
1225.361	0.001	47
1227.191	0.001	10
1227.361	0.001	47
1229.191	0.001	10
1229.361	0.001	47
1231.191	0.001	10
1231.361	0.001	47
1233.191	0.001	10
1233.361	0.001	47
1235.191	0.001	10
1235.361	0.001	47
1237.191	0.001	10
1237.361	0.001	47
1239.191	0.001	10
1239.361	0.001	47
1241.191	0.001	10
1241.361	0.001	47
1243.191	0.001	10
1243.361	0.001	47
1245.191	0.001	10
1245.361	0.001	47
1247.191	0.001	10
1247.361	0.001	47
1249.191	0.001	10
1249.361	0.001	47
1251.191	0.001	10
1251.361	0.001	47
1253.191	0.001	10
1253.361	0.001	47
1255.191	0.001	10
1255.361	0.001	47
1257.191	0.001	10
1257.361	0.001	47
1259.191	0.001	10
1259.361	0.001	47
1261.191	0.001	10
1261.361	0.001	47
1263.191	0.001	10
1263.361	0.001	47
1265.191	0.001	10
1265.361	0.001	47
1267.191	0.001	10
1267.361	0.001	47
1269.191	0.001	10
1269.361	0.001	47
1271.191	0.001	10
1271.361	0.001	47
1273.191	0.001	10
1273.361	0.001	47
1275.191	0.001	10
1275.361	0.001	47
1277.191	0.001	10
1277.361	0.001	47
1279.191	0.001	10
1279.361	0.001	47
1281.191	0.001	10
1281.361	0.001	47
1283.191	0.001	10
1283.361	0.001	47
1285.191	0.001	10
1285.361	0.001	47
1287.191	0.001	10
1287.361	0.001	47
1288.348	0.001	768
1289.191	0.001	10
1289.361	0.001	47
1291.191	0.001	10
1291.361	0.001	47
1293.191	0.001	10
1293.361	0.001	47
1295.191	0.001	10
1295.361	0.001	47
1297.191	0.001	10
1297.361	0.001	47
1299.191	0.001	10
1299.361	0.001	47
1301.191	0.001	10
1301.361	0.001	47
1303.191	0.001	10
1303.361	0.001	47
1305.191	0.001	10
1305.361	0.001	47
1307.191	0.001	10
1307.361	0.001	47
1309.191	0.001	10
1309.361	0.001	47
1311.191	0.001	10
1311.361	0.001	47
1313.191	0.001	10
1313.361	0.001	47
1315.191	0.001	10
1315.361	0.001	47
1317.191	0.001	10
1317.361	0.001	47
1319.191	0.001	10
1319.361	0.001	47
1321.191	0.001	10
1321.361	0.001	47
1323.191	0.001	10
1323.361	0.001	47
1325.191	0.001	10
1325.361	0.001	47
1327.191	0.001	10
1327.361	0.001	47
1329.191	0.001	10
1329.361	0.001	47
1331.191	0.001	10
1331.361	0.001	47
1333.191	0.001	10
1333.361	0.001	47
1335.191	0.001	10
1335.361	0.001	47
1337.191	0.001	10
1337.361	0.001	47
1339.191	0.001	10
1339.361	0.001	47
1341.191	0.001	10
1341.361	0.001	47
1343.191	0.001	10
1343.361	0.001	47
1345.191	0.001	10
1345.361	0.001	47
1347.191	0.001	10
1347.361	0.001	47
1349.191	0.001	10
1349.361	0.001	47
1351.191	0.001	10
1351.361	0.001	47
