onset	duration	trial_type
125.431	0.001	265
125.462	0.001	10
125.681	0.001	47
127.335	0.001	265
127.462	0.001	10
127.681	0.001	47
129.188	0.001	265
129.462	0.001	10
129.681	0.001	47
131.462	0.001	10
131.681	0.001	47
132.068	0.001	265
133.462	0.001	10
133.681	0.001	47
135.001	0.001	265
135.462	0.001	10
135.681	0.001	47
136.935	0.001	265
137.462	0.001	10
137.681	0.001	47
139.462	0.001	10
139.681	0.001	47
141.462	0.001	10
141.614	0.001	265
141.681	0.001	47
143.462	0.001	10
143.681	0.001	47
145.352	0.001	265
145.462	0.001	10
145.681	0.001	47
147.462	0.001	10
147.681	0.001	47
149.16	0.001	265
149.462	0.001	10
149.681	0.001	47
151.462	0.001	10
151.681	0.001	47
153.004	0.001	265
153.462	0.001	10
153.681	0.001	47
155.462	0.001	10
155.681	0.001	47
156.865	0.001	265
157.462	0.001	10
157.681	0.001	47
159.462	0.001	10
159.668	0.001	265
159.681	0.001	47
161.462	0.001	10
161.567	0.001	265
161.681	0.001	47
163.462	0.001	10
163.681	0.001	47
164.421	0.001	265
165.462	0.001	10
165.681	0.001	47
167.462	0.001	10
167.681	0.001	47
168.163	0.001	265
169.462	0.001	10
169.681	0.001	47
170.063	0.001	265
171.462	0.001	10
171.681	0.001	47
172.938	0.001	265
173.462	0.001	10
173.681	0.001	47
174.845	0.001	265
175.462	0.001	10
175.681	0.001	47
177.462	0.001	10
177.592	0.001	265
177.681	0.001	47
179.39	0.001	265
179.462	0.001	10
179.681	0.001	47
181.462	0.001	10
181.681	0.001	47
182.225	0.001	265
183.462	0.001	10
183.681	0.001	47
185.139	0.001	265
185.462	0.001	10
185.681	0.001	47
187.462	0.001	10
187.681	0.001	47
187.997	0.001	265
189.462	0.001	10
189.681	0.001	47
191.462	0.001	10
191.681	0.001	47
192.739	0.001	768
193.462	0.001	10
193.487	0.001	265
193.681	0.001	47
195.302	0.001	265
195.462	0.001	10
195.681	0.001	47
197.462	0.001	10
197.681	0.001	47
198.215	0.001	265
199.462	0.001	10
199.681	0.001	47
201.462	0.001	10
201.681	0.001	47
202.089	0.001	265
203.462	0.001	10
203.681	0.001	47
203.987	0.001	265
205.462	0.001	10
205.681	0.001	47
205.884	0.001	265
207.462	0.001	10
207.681	0.001	47
207.774	0.001	265
209.462	0.001	10
209.681	0.001	47
210.638	0.001	265
211.462	0.001	10
211.681	0.001	47
212.54	0.001	265
213.462	0.001	10
213.681	0.001	47
215.462	0.001	10
215.681	0.001	47
216.374	0.001	265
217.462	0.001	10
217.681	0.001	47
218.276	0.001	265
219.462	0.001	10
219.681	0.001	47
221.063	0.001	265
221.462	0.001	10
221.681	0.001	47
222.949	0.001	265
223.462	0.001	10
223.681	0.001	47
224.804	0.001	265
225.462	0.001	10
225.681	0.001	47
226.699	0.001	265
227.462	0.001	10
227.681	0.001	47
229.462	0.001	10
229.681	0.001	47
230.36	0.001	265
231.462	0.001	10
231.681	0.001	47
232.303	0.001	265
233.462	0.001	10
233.681	0.001	47
234.267	0.001	265
235.462	0.001	10
235.681	0.001	47
236.263	0.001	265
237.267	0.001	265
237.462	0.001	10
237.681	0.001	47
239.216	0.001	265
239.462	0.001	10
239.681	0.001	47
241.172	0.001	265
241.462	0.001	10
241.681	0.001	47
243.462	0.001	10
243.681	0.001	47
245.008	0.001	265
245.462	0.001	10
245.681	0.001	47
246.908	0.001	265
247.462	0.001	10
247.681	0.001	47
248.874	0.001	265
249.462	0.001	10
249.681	0.001	47
251.462	0.001	10
251.681	0.001	47
251.822	0.001	265
253.462	0.001	10
253.613	0.001	265
253.681	0.001	47
255.462	0.001	10
255.681	0.001	47
257.41	0.001	265
257.462	0.001	10
257.681	0.001	47
259.462	0.001	10
259.681	0.001	47
261.081	0.001	265
261.462	0.001	10
261.681	0.001	47
262.912	0.001	265
263.462	0.001	10
263.681	0.001	47
264.71	0.001	265
265.462	0.001	10
265.681	0.001	47
266.44	0.001	265
267.462	0.001	10
267.681	0.001	47
269.462	0.001	10
269.681	0.001	47
271.462	0.001	10
271.565	0.001	265
271.681	0.001	47
273.377	0.001	265
273.462	0.001	10
273.681	0.001	47
275.462	0.001	10
275.681	0.001	47
277.462	0.001	10
277.681	0.001	47
278.956	0.001	265
279.462	0.001	10
279.681	0.001	47
281.462	0.001	10
281.681	0.001	47
282.746	0.001	265
283.462	0.001	10
283.681	0.001	47
284.592	0.001	265
285.462	0.001	10
285.681	0.001	47
287.341	0.001	265
287.462	0.001	10
287.681	0.001	47
289.462	0.001	10
289.681	0.001	47
290.154	0.001	265
291.462	0.001	10
291.681	0.001	47
292.919	0.001	265
293.462	0.001	10
293.681	0.001	47
295.462	0.001	10
295.681	0.001	47
295.71	0.001	265
297.462	0.001	10
297.681	0.001	47
299.462	0.001	10
299.48	0.001	265
299.681	0.001	47
301.355	0.001	265
301.462	0.001	10
301.681	0.001	47
303.178	0.001	265
303.462	0.001	10
303.681	0.001	47
305.076	0.001	265
305.462	0.001	10
305.681	0.001	47
306.926	0.001	265
307.462	0.001	10
307.681	0.001	47
309.462	0.001	10
309.681	0.001	47
310.814	0.001	265
311.462	0.001	10
311.681	0.001	47
312.656	0.001	265
313.462	0.001	10
313.681	0.001	47
314.558	0.001	265
315.462	0.001	10
315.681	0.001	47
317.399	0.001	265
317.462	0.001	10
317.681	0.001	47
319.378	0.001	265
319.462	0.001	10
319.681	0.001	47
321.462	0.001	10
321.681	0.001	47
323.462	0.001	10
323.681	0.001	47
325.462	0.001	10
325.681	0.001	47
326.135	0.001	265
327.462	0.001	10
327.681	0.001	47
328.038	0.001	265
329.462	0.001	10
329.681	0.001	47
331.462	0.001	10
331.681	0.001	47
331.884	0.001	265
333.462	0.001	10
333.681	0.001	47
334.743	0.001	265
335.462	0.001	10
335.681	0.001	47
336.629	0.001	265
337.462	0.001	10
337.681	0.001	47
339.462	0.001	10
339.524	0.001	265
339.681	0.001	47
341.462	0.001	10
341.681	0.001	47
342.431	0.001	265
343.462	0.001	10
343.681	0.001	47
345.289	0.001	265
345.462	0.001	10
345.681	0.001	47
347.462	0.001	10
347.681	0.001	47
348.599	0.001	768
349.462	0.001	10
349.681	0.001	47
349.819	0.001	265
351.462	0.001	10
351.681	0.001	47
352.55	0.001	265
353.462	0.001	10
353.681	0.001	47
355.389	0.001	265
355.462	0.001	10
355.681	0.001	47
357.462	0.001	10
357.681	0.001	47
358.354	0.001	265
359.462	0.001	10
359.681	0.001	47
361.462	0.001	10
361.681	0.001	47
362.373	0.001	265
363.462	0.001	10
363.681	0.001	47
365.09	0.001	265
365.462	0.001	10
365.681	0.001	47
366.986	0.001	265
367.462	0.001	10
367.681	0.001	47
369.462	0.001	10
369.681	0.001	47
371.462	0.001	10
371.681	0.001	47
373.462	0.001	10
373.681	0.001	47
375.462	0.001	10
375.681	0.001	47
377.333	0.001	265
377.462	0.001	10
377.681	0.001	47
379.462	0.001	10
379.681	0.001	47
380.262	0.001	265
381.462	0.001	10
381.681	0.001	47
383.462	0.001	10
383.681	0.001	47
385.462	0.001	10
385.681	0.001	47
387.462	0.001	10
387.681	0.001	47
389.462	0.001	10
389.681	0.001	47
390.598	0.001	265
391.462	0.001	10
391.681	0.001	47
393.462	0.001	10
393.681	0.001	47
394.493	0.001	265
395.462	0.001	10
395.681	0.001	47
397.462	0.001	10
397.681	0.001	47
399.462	0.001	10
399.681	0.001	47
401.462	0.001	10
401.681	0.001	47
403.462	0.001	10
403.681	0.001	47
403.793	0.001	265
405.462	0.001	10
405.681	0.001	47
407.462	0.001	10
407.681	0.001	47
409.462	0.001	10
409.681	0.001	47
410.859	0.001	265
411.462	0.001	10
411.681	0.001	47
413.462	0.001	10
413.681	0.001	47
414.685	0.001	265
415.462	0.001	10
415.681	0.001	47
417.462	0.001	10
417.681	0.001	47
419.462	0.001	10
419.681	0.001	47
420.697	0.001	265
421.462	0.001	10
421.681	0.001	47
422.509	0.001	265
423.462	0.001	10
423.681	0.001	47
425.462	0.001	10
425.681	0.001	47
427.462	0.001	10
427.681	0.001	47
428.529	0.001	265
429.462	0.001	10
429.681	0.001	47
431.462	0.001	10
431.681	0.001	47
433.416	0.001	265
433.462	0.001	10
433.681	0.001	47
435.321	0.001	265
435.462	0.001	10
435.681	0.001	47
437.268	0.001	265
437.462	0.001	10
437.681	0.001	47
439.462	0.001	10
439.681	0.001	47
440.944	0.001	265
441.462	0.001	10
441.681	0.001	47
443.462	0.001	10
443.681	0.001	47
445.462	0.001	10
445.681	0.001	47
445.798	0.001	265
447.462	0.001	10
447.681	0.001	47
449.462	0.001	10
449.681	0.001	47
451.462	0.001	10
451.681	0.001	47
453.462	0.001	10
453.681	0.001	47
454.132	0.001	265
455.462	0.001	10
455.681	0.001	47
456.117	0.001	265
457.462	0.001	10
457.681	0.001	47
459.025	0.001	265
459.462	0.001	10
459.681	0.001	47
460.826	0.001	265
461.462	0.001	10
461.681	0.001	47
463.462	0.001	10
463.681	0.001	47
465.462	0.001	10
465.636	0.001	265
465.681	0.001	47
467.462	0.001	10
467.681	0.001	47
469.462	0.001	10
469.681	0.001	47
471.462	0.001	10
471.681	0.001	47
473.462	0.001	10
473.681	0.001	47
473.813	0.001	265
475.462	0.001	10
475.681	0.001	47
477.462	0.001	10
477.681	0.001	47
479.462	0.001	10
479.681	0.001	47
481.462	0.001	10
481.681	0.001	47
483.462	0.001	10
483.681	0.001	47
485.462	0.001	10
485.681	0.001	47
487.462	0.001	10
487.681	0.001	47
487.892	0.001	265
489.462	0.001	10
489.681	0.001	47
491.462	0.001	10
491.681	0.001	47
491.806	0.001	265
493.462	0.001	10
493.681	0.001	47
494.47	0.001	265
495.462	0.001	10
495.681	0.001	47
497.462	0.001	10
497.681	0.001	47
499.462	0.001	10
499.681	0.001	47
500.722	0.001	265
501.462	0.001	10
501.681	0.001	47
503.438	0.001	265
503.462	0.001	10
503.681	0.001	47
505.462	0.001	10
505.681	0.001	47
507.462	0.001	10
507.681	0.001	47
509.462	0.001	10
509.681	0.001	47
510.703	0.001	265
511.462	0.001	10
511.681	0.001	47
512.52	0.001	265
513.462	0.001	10
513.681	0.001	47
514.415	0.001	265
514.591	0.001	768
515.462	0.001	10
515.681	0.001	47
517.069	0.001	265
517.462	0.001	10
517.681	0.001	47
519.462	0.001	10
519.681	0.001	47
521.462	0.001	10
521.681	0.001	47
523.462	0.001	10
523.681	0.001	47
525.462	0.001	10
525.681	0.001	47
527.263	0.001	265
527.462	0.001	10
527.681	0.001	47
529.462	0.001	10
529.681	0.001	47
530.024	0.001	265
531.462	0.001	10
531.681	0.001	47
531.989	0.001	265
533.462	0.001	10
533.681	0.001	47
533.974	0.001	265
535.462	0.001	10
535.681	0.001	47
537.462	0.001	10
537.681	0.001	47
538.855	0.001	265
539.462	0.001	10
539.681	0.001	47
540.758	0.001	265
541.462	0.001	10
541.681	0.001	47
543.462	0.001	10
543.501	0.001	265
543.681	0.001	47
545.462	0.001	10
545.681	0.001	47
547.445	0.001	265
547.462	0.001	10
547.681	0.001	47
549.462	0.001	10
549.681	0.001	47
551.122	0.001	265
551.462	0.001	10
551.681	0.001	47
553.462	0.001	10
553.681	0.001	47
553.849	0.001	265
555.462	0.001	10
555.681	0.001	47
555.719	0.001	265
557.462	0.001	10
557.681	0.001	47
558.467	0.001	265
559.462	0.001	10
559.681	0.001	47
561.462	0.001	10
561.681	0.001	47
562.048	0.001	265
563.462	0.001	10
563.681	0.001	47
563.908	0.001	265
565.462	0.001	10
565.681	0.001	47
566.792	0.001	265
567.462	0.001	10
567.681	0.001	47
569.462	0.001	10
569.681	0.001	47
571.241	0.001	265
571.462	0.001	10
571.681	0.001	47
573.177	0.001	265
573.462	0.001	10
573.681	0.001	47
575.462	0.001	10
575.681	0.001	47
577.462	0.001	10
577.681	0.001	47
579.462	0.001	10
579.681	0.001	47
581.462	0.001	10
581.681	0.001	47
582.48	0.001	265
583.462	0.001	10
583.681	0.001	47
585.462	0.001	10
585.681	0.001	47
587.462	0.001	10
587.681	0.001	47
589.462	0.001	10
589.681	0.001	47
591.462	0.001	10
591.681	0.001	47
593.462	0.001	10
593.667	0.001	265
593.681	0.001	47
595.462	0.001	10
595.492	0.001	265
595.681	0.001	47
597.462	0.001	10
597.681	0.001	47
599.462	0.001	10
599.681	0.001	47
600.627	0.001	265
601.462	0.001	10
601.681	0.001	47
603.462	0.001	10
603.681	0.001	47
604.636	0.001	265
605.462	0.001	10
605.681	0.001	47
607.462	0.001	10
607.681	0.001	47
609.462	0.001	10
609.681	0.001	47
611.462	0.001	10
611.681	0.001	47
612.776	0.001	265
613.462	0.001	10
613.681	0.001	47
614.693	0.001	265
615.462	0.001	10
615.681	0.001	47
616.676	0.001	265
617.462	0.001	10
617.681	0.001	47
619.462	0.001	10
619.681	0.001	47
621.279	0.001	265
621.462	0.001	10
621.681	0.001	47
623.462	0.001	10
623.681	0.001	47
625.301	0.001	265
625.462	0.001	10
625.681	0.001	47
627.462	0.001	10
627.681	0.001	47
629.462	0.001	10
629.681	0.001	47
631.383	0.001	265
631.462	0.001	10
631.681	0.001	47
633.462	0.001	10
633.681	0.001	47
635.462	0.001	10
635.681	0.001	47
637.462	0.001	10
637.681	0.001	47
639.462	0.001	10
639.681	0.001	47
641.462	0.001	10
641.681	0.001	47
642.812	0.001	265
643.462	0.001	10
643.681	0.001	47
645.462	0.001	10
645.681	0.001	47
645.702	0.001	265
647.462	0.001	10
647.616	0.001	265
647.681	0.001	47
649.462	0.001	10
649.681	0.001	47
651.462	0.001	10
651.681	0.001	47
653.201	0.001	265
653.462	0.001	10
653.681	0.001	47
655.462	0.001	10
655.681	0.001	47
657.462	0.001	10
657.681	0.001	47
659.462	0.001	10
659.681	0.001	47
661.289	0.001	265
661.462	0.001	10
661.681	0.001	47
663.462	0.001	10
663.681	0.001	47
665.462	0.001	10
665.681	0.001	47
667.462	0.001	10
667.681	0.001	47
669.462	0.001	10
669.681	0.001	47
671.228	0.001	265
671.462	0.001	10
671.681	0.001	47
673.455	0.001	768
673.462	0.001	10
673.681	0.001	47
674.127	0.001	265
675.462	0.001	10
675.681	0.001	47
677.462	0.001	10
677.681	0.001	47
679.462	0.001	10
679.681	0.001	47
681.462	0.001	10
681.681	0.001	47
682.859	0.001	265
683.462	0.001	10
683.681	0.001	47
684.672	0.001	265
685.462	0.001	10
685.681	0.001	47
686.576	0.001	265
687.462	0.001	10
687.681	0.001	47
689.462	0.001	10
689.523	0.001	265
689.681	0.001	47
691.462	0.001	10
691.681	0.001	47
692.47	0.001	265
693.462	0.001	10
693.681	0.001	47
695.462	0.001	10
695.489	0.001	265
695.681	0.001	47
697.374	0.001	265
697.462	0.001	10
697.681	0.001	47
699.462	0.001	10
699.681	0.001	47
700.346	0.001	265
701.462	0.001	10
701.681	0.001	47
703.166	0.001	265
703.462	0.001	10
703.681	0.001	47
705.462	0.001	10
705.681	0.001	47
705.925	0.001	265
707.462	0.001	10
707.681	0.001	47
708.532	0.001	265
709.462	0.001	10
709.681	0.001	47
710.249	0.001	265
711.462	0.001	10
711.681	0.001	47
713.462	0.001	10
713.681	0.001	47
715.462	0.001	10
715.681	0.001	47
717.462	0.001	10
717.681	0.001	47
719.462	0.001	10
719.681	0.001	47
721.462	0.001	10
721.681	0.001	47
723.006	0.001	265
723.462	0.001	10
723.681	0.001	47
725.462	0.001	10
725.681	0.001	47
727.462	0.001	10
727.681	0.001	47
729.462	0.001	10
729.681	0.001	47
731.462	0.001	10
731.681	0.001	47
733.462	0.001	10
733.681	0.001	47
735.425	0.001	265
735.462	0.001	10
735.681	0.001	47
737.141	0.001	265
737.462	0.001	10
737.681	0.001	47
739.462	0.001	10
739.681	0.001	47
739.722	0.001	265
741.462	0.001	10
741.681	0.001	47
742.304	0.001	265
743.462	0.001	10
743.681	0.001	47
744.902	0.001	265
745.462	0.001	10
745.681	0.001	47
746.655	0.001	265
747.462	0.001	10
747.681	0.001	47
749.462	0.001	10
749.681	0.001	47
750.22	0.001	265
751.462	0.001	10
751.681	0.001	47
752.047	0.001	265
753.462	0.001	10
753.681	0.001	47
755.462	0.001	10
755.681	0.001	47
757.313	0.001	265
757.462	0.001	10
757.681	0.001	47
759.462	0.001	10
759.681	0.001	47
761.462	0.001	10
761.681	0.001	47
762.969	0.001	265
763.462	0.001	10
763.681	0.001	47
764.798	0.001	265
765.462	0.001	10
765.681	0.001	47
766.606	0.001	265
767.462	0.001	10
767.681	0.001	47
769.462	0.001	10
769.681	0.001	47
770.204	0.001	265
771.462	0.001	10
771.681	0.001	47
772.041	0.001	265
773.462	0.001	10
773.681	0.001	47
775.462	0.001	10
775.535	0.001	265
775.681	0.001	47
777.283	0.001	265
777.462	0.001	10
777.681	0.001	47
779.462	0.001	10
779.681	0.001	47
779.922	0.001	265
781.462	0.001	10
781.681	0.001	47
781.724	0.001	265
783.462	0.001	10
783.681	0.001	47
784.348	0.001	265
785.462	0.001	10
785.681	0.001	47
787.462	0.001	10
787.681	0.001	47
787.924	0.001	265
789.462	0.001	10
789.681	0.001	47
790.684	0.001	265
791.462	0.001	10
791.681	0.001	47
793.462	0.001	10
793.681	0.001	47
794.313	0.001	265
795.462	0.001	10
795.681	0.001	47
797.105	0.001	265
797.462	0.001	10
797.681	0.001	47
799.462	0.001	10
799.681	0.001	47
799.978	0.001	265
801.462	0.001	10
801.681	0.001	47
801.901	0.001	265
803.462	0.001	10
803.681	0.001	47
804.744	0.001	265
805.462	0.001	10
805.681	0.001	47
807.462	0.001	10
807.681	0.001	47
808.524	0.001	265
809.462	0.001	10
809.681	0.001	47
811.401	0.001	265
811.462	0.001	10
811.681	0.001	47
813.287	0.001	265
813.462	0.001	10
813.681	0.001	47
815.462	0.001	10
815.681	0.001	47
815.81	0.001	265
817.462	0.001	10
817.681	0.001	47
819.462	0.001	10
819.681	0.001	47
819.784	0.001	265
821.462	0.001	10
821.681	0.001	47
821.697	0.001	265
823.462	0.001	10
823.54	0.001	265
823.681	0.001	47
825.462	0.001	10
825.681	0.001	47
827.294	0.001	265
827.462	0.001	10
827.681	0.001	47
829.013	0.001	768
829.157	0.001	265
829.462	0.001	10
829.681	0.001	47
831.462	0.001	10
831.681	0.001	47
831.964	0.001	265
833.462	0.001	10
833.681	0.001	47
833.862	0.001	265
835.462	0.001	10
835.681	0.001	47
835.772	0.001	265
837.462	0.001	10
837.673	0.001	265
837.681	0.001	47
839.462	0.001	10
839.576	0.001	265
839.681	0.001	47
841.442	0.001	265
841.462	0.001	10
841.681	0.001	47
843.462	0.001	10
843.681	0.001	47
844.276	0.001	265
845.462	0.001	10
845.681	0.001	47
846.17	0.001	265
847.462	0.001	10
847.681	0.001	47
849.462	0.001	10
849.681	0.001	47
851.462	0.001	10
851.681	0.001	47
853.178	0.001	265
853.462	0.001	10
853.681	0.001	47
855.136	0.001	265
855.462	0.001	10
855.681	0.001	47
857.462	0.001	10
857.681	0.001	47
858.096	0.001	265
859.462	0.001	10
859.681	0.001	47
860.018	0.001	265
861.462	0.001	10
861.681	0.001	47
861.838	0.001	265
863.462	0.001	10
863.681	0.001	47
863.729	0.001	265
865.462	0.001	10
865.681	0.001	47
867.462	0.001	10
867.681	0.001	47
868.595	0.001	265
869.462	0.001	10
869.681	0.001	47
870.34	0.001	265
871.462	0.001	10
871.681	0.001	47
872.135	0.001	265
873.462	0.001	10
873.681	0.001	47
875.085	0.001	265
875.462	0.001	10
875.681	0.001	47
877.462	0.001	10
877.681	0.001	47
878.024	0.001	265
879.462	0.001	10
879.681	0.001	47
881.462	0.001	10
881.681	0.001	47
881.84	0.001	265
883.462	0.001	10
883.681	0.001	47
883.682	0.001	265
885.462	0.001	10
885.681	0.001	47
886.553	0.001	265
887.462	0.001	10
887.681	0.001	47
888.466	0.001	265
889.462	0.001	10
889.681	0.001	47
890.357	0.001	265
891.462	0.001	10
891.681	0.001	47
892.167	0.001	265
893.462	0.001	10
893.681	0.001	47
895.462	0.001	10
895.681	0.001	47
896.821	0.001	265
897.462	0.001	10
897.681	0.001	47
898.625	0.001	265
899.462	0.001	10
899.681	0.001	47
901.462	0.001	10
901.681	0.001	47
903.093	0.001	265
903.462	0.001	10
903.681	0.001	47
905.462	0.001	10
905.681	0.001	47
907.462	0.001	10
907.681	0.001	47
907.862	0.001	265
909.462	0.001	10
909.681	0.001	47
909.744	0.001	265
911.462	0.001	10
911.681	0.001	47
912.493	0.001	265
913.462	0.001	10
913.681	0.001	47
914.314	0.001	265
915.462	0.001	10
915.681	0.001	47
917.462	0.001	10
917.681	0.001	47
918.828	0.001	265
919.462	0.001	10
919.681	0.001	47
921.462	0.001	10
921.59	0.001	265
921.681	0.001	47
923.374	0.001	265
923.462	0.001	10
923.681	0.001	47
925.462	0.001	10
925.681	0.001	47
926.017	0.001	265
927.462	0.001	10
927.681	0.001	47
927.868	0.001	265
929.462	0.001	10
929.681	0.001	47
930.684	0.001	265
931.462	0.001	10
931.681	0.001	47
933.462	0.001	10
933.577	0.001	265
933.681	0.001	47
935.462	0.001	10
935.681	0.001	47
936.45	0.001	265
937.462	0.001	10
937.681	0.001	47
938.384	0.001	265
939.462	0.001	10
939.681	0.001	47
940.311	0.001	265
941.462	0.001	10
941.681	0.001	47
942.162	0.001	265
943.462	0.001	10
943.681	0.001	47
944.894	0.001	265
945.462	0.001	10
945.681	0.001	47
947.462	0.001	10
947.681	0.001	47
949.462	0.001	10
949.681	0.001	47
951.462	0.001	10
951.681	0.001	47
952.819	0.001	265
953.462	0.001	10
953.681	0.001	47
955.462	0.001	10
955.681	0.001	47
956.405	0.001	265
957.462	0.001	10
957.681	0.001	47
958.214	0.001	265
959.462	0.001	10
959.681	0.001	47
959.971	0.001	265
961.462	0.001	10
961.681	0.001	47
961.788	0.001	265
963.462	0.001	10
963.681	0.001	47
964.618	0.001	265
965.462	0.001	10
965.681	0.001	47
967.462	0.001	10
967.681	0.001	47
968.406	0.001	265
969.462	0.001	10
969.681	0.001	47
970.259	0.001	265
971.462	0.001	10
971.681	0.001	47
972.143	0.001	265
973.462	0.001	10
973.681	0.001	47
974.053	0.001	265
975.462	0.001	10
975.681	0.001	47
975.911	0.001	265
977.462	0.001	10
977.681	0.001	47
979.462	0.001	10
979.655	0.001	265
979.681	0.001	47
981.462	0.001	10
981.495	0.001	265
981.681	0.001	47
983.462	0.001	10
983.681	0.001	47
984.319	0.001	265
985.462	0.001	10
985.681	0.001	47
987.148	0.001	265
987.462	0.001	10
987.681	0.001	47
989.462	0.001	10
989.681	0.001	47
990.061	0.001	265
991.462	0.001	10
991.681	0.001	47
991.956	0.001	265
993.462	0.001	10
993.681	0.001	47
994.504	0.001	265
995.189	0.001	768
995.462	0.001	10
995.681	0.001	47
997.462	0.001	10
997.633	0.001	265
997.681	0.001	47
999.462	0.001	10
999.681	0.001	47
1000.596	0.001	265
1001.462	0.001	10
1001.681	0.001	47
1003.462	0.001	10
1003.581	0.001	265
1003.681	0.001	47
1005.462	0.001	10
1005.681	0.001	47
1007.462	0.001	10
1007.681	0.001	47
1008.519	0.001	265
1009.462	0.001	10
1009.681	0.001	47
1010.462	0.001	265
1011.462	0.001	10
1011.681	0.001	47
1013.379	0.001	265
1013.462	0.001	10
1013.681	0.001	47
1015.299	0.001	265
1015.462	0.001	10
1015.681	0.001	47
1017.462	0.001	10
1017.681	0.001	47
1019.462	0.001	10
1019.681	0.001	47
1020.069	0.001	265
1021.462	0.001	10
1021.681	0.001	47
1022.771	0.001	265
1023.462	0.001	10
1023.681	0.001	47
1024.552	0.001	265
1025.462	0.001	10
1025.681	0.001	47
1027.462	0.001	10
1027.681	0.001	47
1028.946	0.001	265
1029.462	0.001	10
1029.681	0.001	47
1031.462	0.001	10
1031.681	0.001	47
1032.543	0.001	265
1033.462	0.001	10
1033.681	0.001	47
1035.293	0.001	265
1035.462	0.001	10
1035.681	0.001	47
1037.462	0.001	10
1037.681	0.001	47
1038.937	0.001	265
1039.462	0.001	10
1039.681	0.001	47
1041.462	0.001	10
1041.681	0.001	47
1041.796	0.001	265
1043.462	0.001	10
1043.681	0.001	47
1043.717	0.001	265
1045.462	0.001	10
1045.681	0.001	47
1045.695	0.001	265
1046.716	0.001	265
1047.462	0.001	10
1047.681	0.001	47
1049.462	0.001	10
1049.664	0.001	265
1049.681	0.001	47
1051.459	0.001	265
1051.462	0.001	10
1051.681	0.001	47
1053.284	0.001	265
1053.462	0.001	10
1053.681	0.001	47
1055.462	0.001	10
1055.681	0.001	47
1057.462	0.001	10
1057.681	0.001	47
1059.462	0.001	10
1059.681	0.001	47
1061.307	0.001	265
