onset	duration	trial_type
781.241	0.001	47
782.185	0.001	10
783.241	0.001	47
784.185	0.001	10
785.241	0.001	47
786.185	0.001	10
787.241	0.001	47
788.185	0.001	10
789.241	0.001	47
790.185	0.001	10
791.241	0.001	47
791.817	0.001	768
792.185	0.001	10
793.241	0.001	47
794.185	0.001	10
795.241	0.001	47
796.185	0.001	10
797.241	0.001	47
798.185	0.001	10
799.241	0.001	47
800.185	0.001	10
801.241	0.001	47
802.185	0.001	10
803.241	0.001	47
804.185	0.001	10
805.241	0.001	47
806.185	0.001	10
807.241	0.001	47
808.185	0.001	10
809.241	0.001	47
810.185	0.001	10
811.241	0.001	47
812.185	0.001	10
813.241	0.001	47
814.185	0.001	10
815.241	0.001	47
816.185	0.001	10
817.241	0.001	47
818.185	0.001	10
819.241	0.001	47
820.185	0.001	10
821.241	0.001	47
822.185	0.001	10
823.241	0.001	47
824.185	0.001	10
825.241	0.001	47
826.185	0.001	10
827.241	0.001	47
828.185	0.001	10
829.241	0.001	47
830.185	0.001	10
831.241	0.001	47
832.185	0.001	10
833.241	0.001	47
834.185	0.001	10
835.241	0.001	47
836.185	0.001	10
837.241	0.001	47
838.185	0.001	10
839.241	0.001	47
840.185	0.001	10
841.241	0.001	47
842.185	0.001	10
843.241	0.001	47
844.185	0.001	10
845.241	0.001	47
846.185	0.001	10
847.241	0.001	47
848.185	0.001	10
849.241	0.001	47
850.185	0.001	10
851.241	0.001	47
852.185	0.001	10
853.241	0.001	47
854.185	0.001	10
855.241	0.001	47
856.185	0.001	10
857.241	0.001	47
858.185	0.001	10
859.241	0.001	47
860.185	0.001	10
861.241	0.001	47
862.185	0.001	10
863.241	0.001	47
864.185	0.001	10
865.241	0.001	47
866.185	0.001	10
867.241	0.001	47
868.185	0.001	10
869.241	0.001	47
870.185	0.001	10
871.241	0.001	47
872.185	0.001	10
873.241	0.001	47
874.185	0.001	10
875.241	0.001	47
876.185	0.001	10
877.241	0.001	47
878.185	0.001	10
879.241	0.001	47
880.185	0.001	10
881.241	0.001	47
882.185	0.001	10
883.241	0.001	47
884.185	0.001	10
885.241	0.001	47
886.185	0.001	10
887.241	0.001	47
888.185	0.001	10
889.241	0.001	47
890.185	0.001	10
891.241	0.001	47
892.185	0.001	10
893.241	0.001	47
894.185	0.001	10
895.241	0.001	47
896.185	0.001	10
897.241	0.001	47
898.185	0.001	10
899.241	0.001	47
900.185	0.001	10
901.241	0.001	47
902.185	0.001	10
903.241	0.001	47
904.185	0.001	10
905.241	0.001	47
906.185	0.001	10
907.241	0.001	47
908.185	0.001	10
909.241	0.001	47
910.185	0.001	10
911.241	0.001	47
912.185	0.001	10
913.241	0.001	47
914.185	0.001	10
915.241	0.001	47
916.185	0.001	10
917.241	0.001	47
918.185	0.001	10
919.241	0.001	47
920.185	0.001	10
921.241	0.001	47
922.185	0.001	10
923.241	0.001	47
924.185	0.001	10
925.241	0.001	47
925.556	0.001	768
926.185	0.001	10
927.241	0.001	47
928.185	0.001	10
929.241	0.001	47
930.185	0.001	10
931.241	0.001	47
932.185	0.001	10
933.241	0.001	47
934.185	0.001	10
935.241	0.001	47
936.185	0.001	10
937.241	0.001	47
938.185	0.001	10
939.241	0.001	47
940.185	0.001	10
941.241	0.001	47
942.185	0.001	10
943.241	0.001	47
944.185	0.001	10
945.241	0.001	47
946.185	0.001	10
947.241	0.001	47
948.185	0.001	10
949.241	0.001	47
950.185	0.001	10
951.241	0.001	47
952.185	0.001	10
953.241	0.001	47
954.185	0.001	10
955.241	0.001	47
956.185	0.001	10
957.241	0.001	47
958.185	0.001	10
959.241	0.001	47
960.185	0.001	10
961.241	0.001	47
962.185	0.001	10
963.241	0.001	47
964.185	0.001	10
965.241	0.001	47
966.185	0.001	10
