onset	duration	trial_type
116.321	0.001	47
116.547	0.001	10
117.476	0.001	265
118.321	0.001	47
118.547	0.001	10
119.35	0.001	265
120.321	0.001	47
120.547	0.001	10
122.162	0.001	265
122.321	0.001	47
122.547	0.001	10
123.999	0.001	265
124.321	0.001	47
124.547	0.001	10
126.321	0.001	47
126.547	0.001	10
127.656	0.001	265
128.321	0.001	47
128.547	0.001	10
130.321	0.001	47
130.547	0.001	10
132.321	0.001	47
132.332	0.001	265
132.547	0.001	10
134.114	0.001	265
134.321	0.001	47
134.547	0.001	10
135.823	0.001	265
136.321	0.001	47
136.547	0.001	10
138.321	0.001	47
138.547	0.001	10
139.533	0.001	265
140.321	0.001	47
140.538	0.001	265
140.547	0.001	10
142.321	0.001	47
142.45	0.001	265
142.547	0.001	10
144.321	0.001	47
144.547	0.001	10
145.319	0.001	265
146.321	0.001	47
146.547	0.001	10
147.153	0.001	265
148.321	0.001	47
148.547	0.001	10
150.321	0.001	47
150.547	0.001	10
150.772	0.001	265
152.321	0.001	47
152.547	0.001	10
152.645	0.001	265
154.321	0.001	47
154.547	0.001	10
155.4	0.001	265
156.321	0.001	47
156.547	0.001	10
158.107	0.001	265
158.321	0.001	47
158.547	0.001	10
159.95	0.001	265
160.321	0.001	47
160.547	0.001	10
161.785	0.001	265
162.321	0.001	47
162.547	0.001	10
163.639	0.001	265
164.321	0.001	47
164.547	0.001	10
165.479	0.001	265
166.321	0.001	47
166.547	0.001	10
167.399	0.001	265
168.321	0.001	47
168.407	0.001	265
168.547	0.001	10
170.321	0.001	47
170.547	0.001	10
171.791	0.001	265
172.321	0.001	47
172.547	0.001	10
173.343	0.001	265
174.321	0.001	47
174.364	0.001	768
174.547	0.001	10
175.949	0.001	265
176.321	0.001	47
176.547	0.001	10
177.829	0.001	265
178.321	0.001	47
178.547	0.001	10
180.321	0.001	47
180.547	0.001	10
180.569	0.001	265
182.321	0.001	47
182.547	0.001	10
184.321	0.001	47
184.547	0.001	10
185.253	0.001	265
186.321	0.001	47
186.547	0.001	10
188.321	0.001	47
188.547	0.001	10
188.924	0.001	265
190.321	0.001	47
190.547	0.001	10
192.321	0.001	47
192.547	0.001	10
192.771	0.001	265
194.321	0.001	47
194.547	0.001	10
196.321	0.001	47
196.494	0.001	265
196.547	0.001	10
198.321	0.001	47
198.384	0.001	265
198.547	0.001	10
200.321	0.001	47
200.547	0.001	10
201.194	0.001	265
202.321	0.001	47
202.547	0.001	10
204.321	0.001	47
204.547	0.001	10
205.894	0.001	265
206.321	0.001	47
206.547	0.001	10
207.792	0.001	265
208.321	0.001	47
208.547	0.001	10
209.701	0.001	265
210.321	0.001	47
210.547	0.001	10
212.321	0.001	47
212.547	0.001	10
213.417	0.001	265
214.321	0.001	47
214.547	0.001	10
215.31	0.001	265
216.321	0.001	47
216.547	0.001	10
217.259	0.001	265
218.275	0.001	265
218.321	0.001	47
218.547	0.001	10
220.321	0.001	47
220.547	0.001	10
221.035	0.001	265
222.321	0.001	47
222.547	0.001	10
224.321	0.001	47
224.547	0.001	10
224.706	0.001	265
226.321	0.001	47
226.547	0.001	10
226.702	0.001	265
228.321	0.001	47
228.547	0.001	10
229.405	0.001	265
230.321	0.001	47
230.547	0.001	10
231.247	0.001	265
232.321	0.001	47
232.547	0.001	10
233.945	0.001	265
234.321	0.001	47
234.547	0.001	10
236.321	0.001	47
236.547	0.001	10
236.665	0.001	265
238.321	0.001	47
238.547	0.001	10
240.286	0.001	265
240.321	0.001	47
240.547	0.001	10
242.109	0.001	265
242.321	0.001	47
242.547	0.001	10
244.321	0.001	47
244.547	0.001	10
244.784	0.001	265
246.321	0.001	47
246.547	0.001	10
246.663	0.001	265
248.321	0.001	47
248.547	0.001	10
250.321	0.001	47
250.38	0.001	265
250.547	0.001	10
252.174	0.001	265
252.321	0.001	47
252.547	0.001	10
254.321	0.001	47
254.547	0.001	10
256.321	0.001	47
256.547	0.001	10
257.635	0.001	265
258.321	0.001	47
258.547	0.001	10
259.47	0.001	265
260.321	0.001	47
260.547	0.001	10
261.252	0.001	265
262.321	0.001	47
262.547	0.001	10
264.321	0.001	47
264.547	0.001	10
264.876	0.001	265
266.321	0.001	47
266.547	0.001	10
266.775	0.001	265
268.321	0.001	47
268.547	0.001	10
268.618	0.001	265
270.321	0.001	47
270.547	0.001	10
272.321	0.001	47
272.34	0.001	265
272.547	0.001	10
274.289	0.001	265
274.321	0.001	47
274.547	0.001	10
276.173	0.001	265
276.321	0.001	47
276.547	0.001	10
278.069	0.001	265
278.321	0.001	47
278.547	0.001	10
279.885	0.001	265
280.321	0.001	47
280.547	0.001	10
281.686	0.001	265
282.321	0.001	47
282.547	0.001	10
284.321	0.001	47
284.385	0.001	265
284.547	0.001	10
286.321	0.001	47
286.334	0.001	265
286.547	0.001	10
288.182	0.001	265
288.321	0.001	47
288.547	0.001	10
290.321	0.001	47
290.547	0.001	10
291.083	0.001	265
292.321	0.001	47
292.547	0.001	10
293.848	0.001	265
294.321	0.001	47
294.547	0.001	10
296.321	0.001	47
296.547	0.001	10
298.321	0.001	47
298.547	0.001	10
298.595	0.001	265
300.321	0.001	47
300.547	0.001	10
301.375	0.001	265
302.321	0.001	47
302.547	0.001	10
304.321	0.001	47
304.547	0.001	10
305.795	0.001	265
306.321	0.001	47
306.547	0.001	10
307.341	0.001	265
307.719	0.001	768
308.321	0.001	47
308.547	0.001	10
309.207	0.001	265
310.321	0.001	47
310.547	0.001	10
312.321	0.001	47
312.547	0.001	10
314.321	0.001	47
314.547	0.001	10
315.63	0.001	265
316.321	0.001	47
316.547	0.001	10
318.321	0.001	47
318.547	0.001	10
320.321	0.001	47
320.547	0.001	10
320.873	0.001	265
322.321	0.001	47
322.547	0.001	10
323.682	0.001	265
324.321	0.001	47
324.547	0.001	10
326.321	0.001	47
326.444	0.001	265
326.547	0.001	10
328.321	0.001	47
328.547	0.001	10
330.321	0.001	47
330.547	0.001	10
331.043	0.001	265
332.321	0.001	47
332.547	0.001	10
332.879	0.001	265
334.321	0.001	47
334.547	0.001	10
335.341	0.001	265
336.321	0.001	47
336.547	0.001	10
336.79	0.001	265
338.321	0.001	47
338.547	0.001	10
339.33	0.001	265
340.321	0.001	47
340.547	0.001	10
341.243	0.001	265
342.321	0.001	47
342.547	0.001	10
342.922	0.001	265
344.321	0.001	47
344.502	0.001	265
344.547	0.001	10
346.321	0.001	47
346.547	0.001	10
347.793	0.001	265
348.321	0.001	47
348.547	0.001	10
349.626	0.001	265
350.321	0.001	47
350.547	0.001	10
352.268	0.001	265
352.321	0.001	47
352.547	0.001	10
353.988	0.001	265
354.321	0.001	47
354.547	0.001	10
356.321	0.001	47
356.502	0.001	265
356.547	0.001	10
358.321	0.001	47
358.547	0.001	10
360.23	0.001	265
360.321	0.001	47
360.547	0.001	10
362.009	0.001	265
362.321	0.001	47
362.547	0.001	10
364.321	0.001	47
364.547	0.001	10
365.545	0.001	265
366.321	0.001	47
366.547	0.001	10
368.321	0.001	47
368.547	0.001	10
369.307	0.001	265
370.321	0.001	47
370.547	0.001	10
371.105	0.001	265
372.321	0.001	47
372.547	0.001	10
373.675	0.001	265
374.321	0.001	47
374.547	0.001	10
375.459	0.001	265
376.321	0.001	47
376.547	0.001	10
377.21	0.001	265
378.321	0.001	47
378.547	0.001	10
379.963	0.001	265
380.321	0.001	47
380.547	0.001	10
382.321	0.001	47
382.547	0.001	10
382.774	0.001	265
384.321	0.001	47
384.547	0.001	10
384.637	0.001	265
386.321	0.001	47
386.387	0.001	265
386.547	0.001	10
388.243	0.001	265
388.321	0.001	47
388.547	0.001	10
390.321	0.001	47
390.547	0.001	10
391.151	0.001	265
392.321	0.001	47
392.547	0.001	10
393.127	0.001	265
394.321	0.001	47
394.547	0.001	10
395.794	0.001	265
396.321	0.001	47
396.547	0.001	10
398.321	0.001	47
398.547	0.001	10
398.714	0.001	265
400.321	0.001	47
400.547	0.001	10
400.669	0.001	265
402.321	0.001	47
402.547	0.001	10
403.459	0.001	265
404.321	0.001	47
404.547	0.001	10
405.238	0.001	265
406.321	0.001	47
406.547	0.001	10
408.059	0.001	265
408.321	0.001	47
408.547	0.001	10
409.089	0.001	265
410.321	0.001	47
410.547	0.001	10
411.87	0.001	265
412.321	0.001	47
412.547	0.001	10
413.755	0.001	265
414.321	0.001	47
414.547	0.001	10
415.522	0.001	265
416.321	0.001	47
416.547	0.001	10
417.375	0.001	265
418.321	0.001	47
418.547	0.001	10
420.284	0.001	265
420.321	0.001	47
420.547	0.001	10
422.17	0.001	265
422.321	0.001	47
422.547	0.001	10
424.321	0.001	47
424.547	0.001	10
425.844	0.001	265
426.321	0.001	47
426.547	0.001	10
428.321	0.001	47
428.547	0.001	10
430.321	0.001	47
430.547	0.001	10
430.588	0.001	265
432.321	0.001	47
432.492	0.001	265
432.547	0.001	10
434.218	0.001	265
434.321	0.001	47
434.547	0.001	10
436.321	0.001	47
436.547	0.001	10
436.869	0.001	265
438.321	0.001	47
438.547	0.001	10
439.508	0.001	265
440.321	0.001	47
440.547	0.001	10
442.182	0.001	265
442.321	0.001	47
442.547	0.001	10
443.939	0.001	265
444.321	0.001	47
444.547	0.001	10
446.321	0.001	47
446.545	0.001	265
446.547	0.001	10
448.321	0.001	47
448.341	0.001	265
448.547	0.001	10
450.321	0.001	47
450.547	0.001	10
450.985	0.001	265
452.321	0.001	47
452.547	0.001	10
452.82	0.001	265
454.321	0.001	47
454.547	0.001	10
454.604	0.001	265
456.321	0.001	47
456.377	0.001	265
456.547	0.001	10
458.321	0.001	47
458.547	0.001	10
459.036	0.001	265
460.321	0.001	47
460.547	0.001	10
461.758	0.001	265
462.321	0.001	47
462.547	0.001	10
464.321	0.001	47
464.547	0.001	10
465.588	0.001	265
466.321	0.001	47
466.547	0.001	10
467.586	0.001	265
468.321	0.001	47
468.547	0.001	10
468.604	0.001	265
470.321	0.001	47
470.547	0.001	10
470.624	0.001	265
472.321	0.001	47
472.547	0.001	10
473.594	0.001	768
474.321	0.001	47
474.547	0.001	10
474.556	0.001	265
476.321	0.001	47
476.547	0.001	10
477.523	0.001	265
478.321	0.001	47
478.547	0.001	10
479.511	0.001	265
480.321	0.001	47
480.547	0.001	10
481.466	0.001	265
482.321	0.001	47
482.547	0.001	10
483.359	0.001	265
484.321	0.001	47
484.547	0.001	10
486.321	0.001	47
486.547	0.001	10
487.113	0.001	265
488.114	0.001	265
488.321	0.001	47
488.547	0.001	10
490.009	0.001	265
490.321	0.001	47
490.547	0.001	10
491.884	0.001	265
492.321	0.001	47
492.547	0.001	10
494.321	0.001	47
494.547	0.001	10
494.607	0.001	265
496.321	0.001	47
496.495	0.001	265
496.547	0.001	10
498.319	0.001	265
498.321	0.001	47
498.547	0.001	10
500.131	0.001	265
500.321	0.001	47
500.547	0.001	10
501.905	0.001	265
502.321	0.001	47
502.547	0.001	10
504.281	0.001	265
504.321	0.001	47
504.547	0.001	10
506.184	0.001	265
506.321	0.001	47
506.547	0.001	10
508.321	0.001	47
508.547	0.001	10
508.828	0.001	265
510.321	0.001	47
510.547	0.001	10
512.074	0.001	265
512.321	0.001	47
512.547	0.001	10
513.762	0.001	265
514.321	0.001	47
514.547	0.001	10
516.321	0.001	47
516.395	0.001	265
516.547	0.001	10
518.321	0.001	47
518.352	0.001	265
518.547	0.001	10
520.321	0.001	47
520.547	0.001	10
521.146	0.001	265
522.321	0.001	47
522.547	0.001	10
523.862	0.001	265
524.321	0.001	47
524.547	0.001	10
525.728	0.001	265
526.321	0.001	47
526.547	0.001	10
528.321	0.001	47
528.547	0.001	10
530.321	0.001	47
530.458	0.001	265
530.547	0.001	10
532.321	0.001	47
532.328	0.001	265
532.547	0.001	10
534.321	0.001	47
534.547	0.001	10
535.187	0.001	265
536.321	0.001	47
536.547	0.001	10
537.906	0.001	265
538.321	0.001	47
538.547	0.001	10
540.321	0.001	47
540.547	0.001	10
541.701	0.001	265
542.321	0.001	47
542.547	0.001	10
543.605	0.001	265
544.321	0.001	47
544.547	0.001	10
546.321	0.001	47
546.484	0.001	265
546.547	0.001	10
548.321	0.001	47
548.396	0.001	265
548.547	0.001	10
550.321	0.001	47
550.547	0.001	10
551.049	0.001	265
552.321	0.001	47
552.547	0.001	10
552.901	0.001	265
553.902	0.001	265
554.321	0.001	47
554.547	0.001	10
555.792	0.001	265
556.321	0.001	47
556.547	0.001	10
557.751	0.001	265
558.321	0.001	47
558.547	0.001	10
559.633	0.001	265
560.321	0.001	47
560.547	0.001	10
561.314	0.001	265
562.321	0.001	47
562.547	0.001	10
562.776	0.001	265
564.321	0.001	47
564.547	0.001	10
565.959	0.001	265
566.321	0.001	47
566.547	0.001	10
568.321	0.001	47
568.547	0.001	10
570.251	0.001	265
570.321	0.001	47
570.547	0.001	10
572.321	0.001	47
572.547	0.001	10
573.37	0.001	265
574.321	0.001	47
574.547	0.001	10
576.321	0.001	47
576.547	0.001	10
576.993	0.001	265
578.321	0.001	47
578.547	0.001	10
578.843	0.001	265
580.321	0.001	47
580.547	0.001	10
581.519	0.001	265
582.321	0.001	47
582.547	0.001	10
584.321	0.001	47
584.547	0.001	10
585.032	0.001	265
586.321	0.001	47
586.547	0.001	10
588.321	0.001	47
588.547	0.001	10
589.706	0.001	265
590.321	0.001	47
590.547	0.001	10
592.321	0.001	47
592.547	0.001	10
594.242	0.001	265
594.321	0.001	47
594.547	0.001	10
596.321	0.001	47
596.547	0.001	10
596.88	0.001	265
598.321	0.001	47
598.547	0.001	10
598.562	0.001	265
600.321	0.001	47
600.547	0.001	10
601.166	0.001	265
602.321	0.001	47
602.547	0.001	10
603.001	0.001	265
604.321	0.001	47
604.547	0.001	10
606.321	0.001	47
606.547	0.001	10
606.573	0.001	265
608.321	0.001	47
608.547	0.001	10
609.25	0.001	265
610.321	0.001	47
610.547	0.001	10
611.049	0.001	265
612.321	0.001	47
612.547	0.001	10
614.321	0.001	47
614.547	0.001	10
614.627	0.001	265
616.321	0.001	47
616.475	0.001	265
616.547	0.001	10
618.321	0.001	47
618.547	0.001	10
619.099	0.001	265
620.321	0.001	47
620.547	0.001	10
622.321	0.001	47
622.547	0.001	10
622.74	0.001	265
624.321	0.001	47
624.547	0.001	10
625.571	0.001	265
626.321	0.001	47
626.547	0.001	10
627.429	0.001	265
628.321	0.001	47
628.547	0.001	10
630.321	0.001	47
630.547	0.001	10
631.092	0.001	265
632.321	0.001	47
632.547	0.001	10
632.888	0.001	265
634.321	0.001	47
634.547	0.001	10
634.656	0.001	265
636.321	0.001	47
636.547	0.001	10
638.321	0.001	47
638.334	0.001	768
638.547	0.001	10
639.637	0.001	265
640.321	0.001	47
640.547	0.001	10
640.645	0.001	265
642.321	0.001	47
642.547	0.001	10
644.321	0.001	47
644.547	0.001	10
644.57	0.001	265
646.321	0.001	47
646.547	0.001	10
647.378	0.001	265
648.321	0.001	47
648.547	0.001	10
649.3	0.001	265
650.321	0.001	47
650.547	0.001	10
651.21	0.001	265
652.321	0.001	47
652.547	0.001	10
653.167	0.001	265
654.321	0.001	47
654.547	0.001	10
656.127	0.001	265
656.321	0.001	47
656.547	0.001	10
658.321	0.001	47
658.547	0.001	10
658.997	0.001	265
660.321	0.001	47
660.547	0.001	10
660.926	0.001	265
661.933	0.001	265
662.321	0.001	47
662.547	0.001	10
662.934	0.001	265
663.953	0.001	265
664.321	0.001	47
664.547	0.001	10
666.321	0.001	47
666.547	0.001	10
667.806	0.001	265
668.321	0.001	47
668.547	0.001	10
670.321	0.001	47
670.547	0.001	10
670.679	0.001	265
672.321	0.001	47
672.547	0.001	10
672.673	0.001	265
673.731	0.001	265
674.321	0.001	47
674.547	0.001	10
675.714	0.001	265
676.321	0.001	47
676.547	0.001	10
677.708	0.001	265
678.321	0.001	47
678.547	0.001	10
680.321	0.001	47
680.547	0.001	265
680.547	0.001	10
682.321	0.001	47
682.547	0.001	10
684.321	0.001	47
684.443	0.001	265
684.547	0.001	10
685.452	0.001	265
686.321	0.001	47
686.47	0.001	265
686.547	0.001	10
688.321	0.001	47
688.433	0.001	265
688.547	0.001	10
690.321	0.001	47
690.343	0.001	265
690.547	0.001	10
692.321	0.001	47
692.547	0.001	10
693.149	0.001	265
694.321	0.001	47
694.547	0.001	10
696.321	0.001	47
696.547	0.001	10
697.108	0.001	265
698.13	0.001	265
698.321	0.001	47
698.547	0.001	10
700.081	0.001	265
700.321	0.001	47
700.547	0.001	10
701.888	0.001	265
702.321	0.001	47
702.547	0.001	10
703.854	0.001	265
704.321	0.001	47
704.547	0.001	10
706.321	0.001	47
706.37	0.001	265
706.547	0.001	10
708.321	0.001	47
708.547	0.001	10
708.988	0.001	265
710.321	0.001	47
710.547	0.001	10
710.958	0.001	265
712.013	0.001	265
712.321	0.001	47
712.547	0.001	10
714.321	0.001	47
714.547	0.001	10
714.878	0.001	265
716.321	0.001	47
716.547	0.001	10
718.321	0.001	47
718.413	0.001	265
718.547	0.001	10
720.321	0.001	47
720.394	0.001	265
720.547	0.001	10
722.321	0.001	47
722.408	0.001	265
722.547	0.001	10
723.471	0.001	265
724.321	0.001	47
724.516	0.001	265
724.547	0.001	10
726.321	0.001	47
726.547	0.001	10
727.435	0.001	265
728.321	0.001	47
728.547	0.001	10
730.321	0.001	47
730.547	0.001	10
731.213	0.001	265
732.25	0.001	265
732.321	0.001	47
732.547	0.001	10
733.307	0.001	265
734.321	0.001	47
734.547	0.001	10
736.321	0.001	47
736.547	0.001	10
737.258	0.001	265
738.321	0.001	47
738.547	0.001	10
740.088	0.001	265
740.321	0.001	47
740.547	0.001	10
742.023	0.001	265
742.321	0.001	47
742.547	0.001	10
744.321	0.001	47
744.547	0.001	10
744.9	0.001	265
746.321	0.001	47
746.547	0.001	10
747.799	0.001	265
748.321	0.001	47
748.547	0.001	10
749.751	0.001	265
750.321	0.001	47
750.547	0.001	10
752.321	0.001	47
752.547	0.001	10
753.532	0.001	265
754.321	0.001	47
754.547	0.001	10
755.383	0.001	265
756.321	0.001	47
756.547	0.001	10
758.321	0.001	47
758.547	0.001	10
759.262	0.001	265
760.321	0.001	47
760.547	0.001	10
762.321	0.001	47
762.547	0.001	10
762.937	0.001	265
764.321	0.001	47
764.547	0.001	10
765.701	0.001	265
766.321	0.001	47
766.547	0.001	10
767.618	0.001	265
768.321	0.001	47
768.547	0.001	10
770.321	0.001	47
770.547	0.001	10
770.994	0.001	265
772.321	0.001	47
772.547	0.001	10
773.6	0.001	265
774.321	0.001	47
774.547	0.001	10
776.321	0.001	47
776.395	0.001	265
776.547	0.001	10
778.291	0.001	265
778.321	0.001	47
778.547	0.001	10
780.191	0.001	265
780.321	0.001	47
780.547	0.001	10
782.025	0.001	265
782.321	0.001	47
782.547	0.001	10
783.907	0.001	265
784.321	0.001	47
784.547	0.001	10
786.321	0.001	47
786.547	0.001	10
787.642	0.001	265
788.321	0.001	47
788.547	0.001	10
790.321	0.001	47
790.547	0.001	10
791.327	0.001	265
792.321	0.001	47
792.343	0.001	265
792.547	0.001	10
794.29	0.001	265
794.321	0.001	47
794.547	0.001	10
796.25	0.001	265
796.321	0.001	47
796.547	0.001	10
798.321	0.001	47
798.547	0.001	10
799.162	0.001	265
800.321	0.001	47
800.547	0.001	10
802.321	0.001	47
802.547	0.001	10
802.892	0.001	265
804.321	0.001	47
804.547	0.001	10
804.578	0.001	768
804.849	0.001	265
806.321	0.001	47
806.547	0.001	10
808.321	0.001	47
808.547	0.001	10
808.754	0.001	265
810.321	0.001	47
810.547	0.001	10
810.679	0.001	265
812.321	0.001	47
812.547	0.001	10
812.578	0.001	265
814.321	0.001	47
814.547	0.001	10
815.491	0.001	265
816.321	0.001	47
816.547	0.001	10
817.467	0.001	265
818.321	0.001	47
818.547	0.001	10
820.321	0.001	47
820.547	0.001	10
821.329	0.001	265
822.321	0.001	47
822.547	0.001	10
824.321	0.001	47
824.547	0.001	10
825.216	0.001	265
826.244	0.001	265
826.321	0.001	47
826.547	0.001	10
828.145	0.001	265
828.321	0.001	47
828.547	0.001	10
830.015	0.001	265
830.321	0.001	47
830.547	0.001	10
831.932	0.001	265
832.321	0.001	47
832.547	0.001	10
832.941	0.001	265
834.321	0.001	47
834.547	0.001	10
835.905	0.001	265
836.321	0.001	47
836.547	0.001	10
837.863	0.001	265
838.321	0.001	47
838.547	0.001	10
840.321	0.001	47
840.547	0.001	10
841.639	0.001	265
842.321	0.001	47
842.547	0.001	10
844.321	0.001	47
844.442	0.001	265
844.547	0.001	10
846.321	0.001	47
846.406	0.001	265
846.547	0.001	10
848.321	0.001	47
848.547	0.001	10
849.318	0.001	265
850.321	0.001	47
850.547	0.001	10
852.321	0.001	47
852.547	0.001	10
853.211	0.001	265
854.321	0.001	47
854.547	0.001	10
855.215	0.001	265
856.321	0.001	47
856.547	0.001	10
857.197	0.001	265
858.207	0.001	265
858.321	0.001	47
858.547	0.001	10
860.321	0.001	47
860.547	0.001	10
862.11	0.001	265
862.321	0.001	47
862.547	0.001	10
863.967	0.001	265
864.321	0.001	47
864.547	0.001	10
865.902	0.001	265
866.321	0.001	47
866.547	0.001	10
868.321	0.001	47
868.547	0.001	10
868.836	0.001	265
870.321	0.001	47
870.547	0.001	10
872.321	0.001	47
872.547	0.001	10
873.555	0.001	265
874.321	0.001	47
874.547	0.001	10
876.297	0.001	265
876.321	0.001	47
876.547	0.001	10
878.244	0.001	265
878.321	0.001	47
878.547	0.001	10
880.321	0.001	47
880.547	0.001	10
881.189	0.001	265
882.321	0.001	47
882.547	0.001	10
884.023	0.001	265
884.321	0.001	47
884.547	0.001	10
885.82	0.001	265
886.321	0.001	47
886.547	0.001	10
888.321	0.001	47
888.547	0.001	10
888.576	0.001	265
890.321	0.001	47
890.547	0.001	10
892.321	0.001	47
892.4	0.001	265
892.547	0.001	10
894.321	0.001	47
894.547	0.001	10
895.14	0.001	265
896.321	0.001	47
896.547	0.001	10
897.885	0.001	265
898.321	0.001	47
898.547	0.001	10
899.746	0.001	265
900.321	0.001	47
900.547	0.001	10
901.638	0.001	265
902.321	0.001	47
902.547	0.001	10
904.321	0.001	47
904.547	0.001	10
905.697	0.001	265
906.321	0.001	47
906.547	0.001	10
908.321	0.001	47
908.547	0.001	10
909.219	0.001	265
910.321	0.001	47
910.547	0.001	10
912.18	0.001	265
912.321	0.001	47
912.547	0.001	10
914.082	0.001	265
914.321	0.001	47
914.547	0.001	10
916.321	0.001	47
916.547	0.001	10
917.743	0.001	265
918.321	0.001	47
918.547	0.001	10
920.321	0.001	47
920.48	0.001	265
920.547	0.001	10
922.321	0.001	47
922.547	0.001	10
924.321	0.001	47
924.547	0.001	10
925.303	0.001	265
926.321	0.001	47
926.547	0.001	10
928.321	0.001	47
928.547	0.001	10
930.062	0.001	265
930.321	0.001	47
930.547	0.001	10
932.321	0.001	47
932.547	0.001	10
932.982	0.001	265
934.321	0.001	47
934.547	0.001	10
934.959	0.001	265
936.321	0.001	47
936.547	0.001	10
936.873	0.001	265
938.321	0.001	47
938.547	0.001	10
939.682	0.001	265
940.321	0.001	47
940.547	0.001	10
942.321	0.001	47
942.547	0.001	10
942.556	0.001	265
944.321	0.001	47
944.504	0.001	265
944.547	0.001	10
946.321	0.001	47
946.455	0.001	265
946.547	0.001	10
948.321	0.001	47
948.547	0.001	10
950.221	0.001	265
950.321	0.001	47
950.547	0.001	10
952.321	0.001	47
952.547	0.001	10
953.164	0.001	265
954.166	0.001	265
954.321	0.001	47
954.547	0.001	10
955.209	0.001	265
956.321	0.001	47
956.547	0.001	10
957.193	0.001	265
958.321	0.001	47
958.547	0.001	10
959.081	0.001	265
960.321	0.001	47
960.547	0.001	10
960.933	0.001	265
962.321	0.001	47
962.547	0.001	10
962.881	0.001	265
964.321	0.001	47
964.547	0.001	10
964.879	0.001	265
966.321	0.001	47
966.547	0.001	10
966.839	0.001	265
968.321	0.001	47
968.547	0.001	10
970.086	0.001	768
970.321	0.001	47
970.547	0.001	10
970.872	0.001	265
972.321	0.001	47
972.547	0.001	10
972.764	0.001	265
974.321	0.001	47
974.547	0.001	10
976.321	0.001	47
976.547	0.001	10
976.764	0.001	265
978.321	0.001	47
978.547	0.001	10
979.472	0.001	265
980.321	0.001	47
980.547	0.001	10
981.3	0.001	265
982.321	0.001	47
982.547	0.001	10
983.135	0.001	265
984.321	0.001	47
984.547	0.001	10
985.888	0.001	265
986.321	0.001	47
986.547	0.001	10
987.827	0.001	265
988.321	0.001	47
988.547	0.001	10
990.321	0.001	47
990.547	0.001	10
990.635	0.001	265
992.321	0.001	47
992.547	0.001	10
994.321	0.001	47
994.428	0.001	265
